4.82315e-08,6.18541e-08,8.34917e-08,6.45628e-08,3.24967e-08,5.04406e-08,1.42145e-07,1.24886e-07,1.46042e-07,2.16423e-07,1.73984e-07,9.49743e-08
5.28345e-08,3.92896e-08,9.49363e-08,4.56885e-08,3.62642e-09,7.73012e-09,3.56529e-09,3.82359e-09,3.86887e-09,3.86956e-09,2.16815e-08,5.26134e-08
7.3688e-08,1.21816e-07,9.6176e-08,5.37936e-08,8.71395e-08,5.22886e-08,2.41958e-08,7.18471e-08,1.16025e-07,1.37369e-07,1.23759e-07,5.61663e-08
5.08486e-08,5.57468e-08,5.38315e-08,4.36976e-08,3.36877e-08,2.33037e-08,1.45496e-08,1.5394e-08,1.48055e-08,3.14344e-08,7.80438e-08,7.5131e-08
1.60112e-08,1.75737e-08,1.26367e-08,5.79743e-09,1.90165e-08,2.75585e-08,1.74102e-08,8.98303e-09,5.5259e-09,4.32392e-08,9.93391e-08,5.65353e-08
4.07564e-09,1.12469e-08,2.71213e-08,4.5656e-08,5.55103e-08,4.55243e-08,2.08424e-08,5.47391e-09,4.59573e-09,3.9481e-09,3.83713e-09,4.39308e-09
7.30304e-08,8.01094e-08,6.87445e-08,5.79031e-08,4.82579e-08,5.00169e-08,5.37776e-08,4.77289e-08,6.46858e-08,5.62405e-08,4.21507e-08,5.59334e-08
7.35925e-08,8.11239e-08,6.78664e-08,7.37529e-08,1.04508e-07,8.3807e-08,3.80834e-08,2.38513e-08,4.44936e-08,1.41606e-07,1.39564e-07,9.59902e-08
9.96077e-08,7.37569e-08,3.24911e-08,5.36282e-08,1.51078e-07,1.97347e-07,1.42949e-07,1.03743e-07,1.17147e-07,1.28283e-07,1.74906e-07,1.57258e-07
3.20069e-08,4.07975e-08,7.28487e-08,4.02468e-08,4.9007e-08,3.58379e-08,3.93375e-08,7.15787e-08,7.30879e-08,5.10022e-08,2.08926e-08,2.05922e-08
7.15574e-09,8.818e-09,1.29426e-08,1.74363e-08,1.6038e-08,2.19312e-08,1.39687e-08,7.57865e-09,2.69246e-08,4.98239e-08,3.62857e-08,9.09524e-09
2.18909e-08,3.11028e-08,5.66809e-08,7.02394e-08,5.9783e-08,7.82433e-08,7.65086e-08,8.01607e-08,7.62479e-08,5.71844e-08,6.3228e-08,1.42709e-07
2.09437e-07,1.46957e-07,1.73307e-07,1.61818e-07,1.07805e-07,1.03708e-07,8.37547e-08,1.62767e-07,1.34976e-07,2.07922e-07,2.88474e-07,2.17049e-07
2.87726e-08,1.50923e-08,3.42226e-08,2.44471e-08,2.01317e-08,2.74566e-08,4.35789e-08,3.38802e-08,5.06601e-08,5.17694e-08,5.03101e-08,3.5571e-08
1.54202e-07,1.74997e-07,2.03657e-07,1.17865e-07,1.05922e-07,1.06735e-07,1.36376e-07,2.01523e-07,2.18044e-07,1.59478e-07,1.11419e-07,1.01954e-07
1.07623e-06,4.59463e-07,4.89254e-07,8.94545e-07,2.18626e-06,1.40436e-06,7.49156e-07,9.48095e-07,1.14564e-06,9.44893e-07,1.40045e-06,2.68312e-06
5.21348e-07,3.50056e-07,4.84375e-07,1.01715e-06,2.24096e-06,1.69274e-06,4.18471e-07,6.26086e-07,1.12675e-06,6.73231e-07,7.42857e-07,1.48954e-06
6.96123e-07,3.06049e-07,6.50828e-07,1.17738e-06,1.84822e-06,9.5894e-07,5.75605e-07,6.80934e-07,6.58781e-07,3.52399e-07,5.75763e-07,1.23034e-06
2.15829e-06,1.4885e-06,1.55833e-06,1.25833e-06,1.59371e-06,1.35646e-06,1.40232e-06,8.96755e-07,9.39873e-07,6.23451e-07,6.20919e-07,1.3021e-06
2.56169e-05,2.31402e-05,2.33381e-05,1.55986e-05,2.0514e-05,2.55495e-05,3.19281e-05,3.66876e-05,3.4312e-05,2.88468e-05,2.33673e-05,1.71505e-05
0.0012527,0.00120801,0.00116,0.00138,0.00302853,0.00216639,0.000587825,0.000418409,0.000561414,0.000762358,0.000768111,0.00109273
0.000509671,0.000387932,0.000409437,0.00272025,0.00635435,0.00334777,0.00031084,0.000299912,0.000498527,0.000471174,0.000447819,0.000681109
0.000437358,0.00033171,0.000353842,0.001385,0.00139126,0.000440987,0.000223005,0.000255475,0.000377674,0.000421391,0.000261177,0.000266436
0.00039481,0.000433265,0.000399896,0.000889991,0.0011332,0.000523532,0.000110115,6.7564e-05,0.000207037,0.000313673,0.000543907,0.000677305
0.00034786,0.000352534,0.000603013,0.00102657,0.00121421,0.000686264,0.000122868,0.000121405,0.00011676,0.000241065,0.000336305,0.000634381
0.000333422,0.000288365,0.000393493,0.00112345,0.00244463,0.00148767,0.000233638,0.000167272,0.000147044,0.000300473,0.000401028,0.000438579
0.000316643,0.000162539,0.000347923,0.00140191,0.00226775,0.000900378,0.0001011,0.00010092,0.000243854,0.000313217,0.000364604,0.000492241
0.000256309,0.000143319,0.000197684,0.00105774,0.0022145,0.0011693,0.000129017,9.4144e-05,0.000196109,0.00015543,0.000189388,0.000355656
0.00027676,9.63313e-05,0.000116144,0.000520719,0.00130947,0.000786859,0.000186181,7.95165e-05,0.000167137,0.000197048,0.000218912,0.000412069
0.000350159,0.000145777,0.000152282,0.000280691,0.00101851,0.000622865,0.000125145,7.37936e-05,0.000115434,0.000127045,0.000269356,0.000520619
0.00027273,0.000100248,0.000160991,0.000654909,0.001231,0.000646655,0.00011513,4.57298e-05,7.2977e-05,0.000111775,0.00022529,0.000438053
0.000250115,0.000127889,0.000148175,0.000403546,0.00086815,0.000460716,6.36406e-05,5.19313e-05,0.000100458,0.000101973,0.000190689,0.000400992
0.00023384,8.01374e-05,7.56072e-05,0.000216398,0.000642479,0.00035493,5.29221e-05,4.33763e-05,8.40219e-05,5.91191e-05,0.000158954,0.000377388
0.00023014,7.38194e-05,4.89816e-05,0.000347206,0.000736274,0.000328588,4.47055e-05,3.56875e-05,8.00555e-05,9.29914e-05,0.000176998,0.000363057
0.000188602,5.05008e-05,3.37869e-05,0.000219203,0.000494792,0.000260595,4.61774e-05,3.49727e-05,5.11358e-05,5.24473e-05,0.000140275,0.000320059
0.000169817,4.43816e-05,3.07633e-05,0.000336082,0.000680227,0.000289724,2.78604e-05,2.40455e-05,3.4076e-05,3.81808e-05,0.0001263,0.000310659
0.000168386,3.83844e-05,3.46083e-05,0.000384454,0.00083001,0.000415388,4.59288e-05,2.76746e-05,4.24066e-05,5.21934e-05,0.000136213,0.0003006
0.000157686,3.40494e-05,3.74707e-05,0.000215491,0.000563537,0.000288891,5.63171e-05,2.47752e-05,2.79892e-05,3.15887e-05,0.000120442,0.00027644
0.000452579,0.000279193,0.000292733,0.000584636,0.000820856,0.000534776,0.000307102,0.000363731,0.000465585,0.000496773,0.000564151,0.000635878
0.000868724,0.00144016,0.0006815,0.00130546,0.00271225,0.00225614,0.00153781,0.00175161,0.00233565,0.00377181,0.00333474,0.00161792
0.000940553,0.00117473,0.000755236,0.00126193,0.00228542,0.00176391,0.000941813,0.000729019,0.00229725,0.00491693,0.00203042,0.000813401
0.000545065,0.000678092,0.000592902,0.00120997,0.00211192,0.00160443,0.000896157,0.000899912,0.00211704,0.00446745,0.00254441,0.000710654
0.0008555,0.000909266,0.000609105,0.00108254,0.00187006,0.00127267,0.000637658,0.000749848,0.00220559,0.00476019,0.00274069,0.000790458
0.00068703,0.00109461,0.000590938,0.000935243,0.00160182,0.000972374,0.000425802,0.00045677,0.00192417,0.00404848,0.00200927,0.000677934
0.000619882,0.000784846,0.000270447,0.000623097,0.00171285,0.00106864,0.000462645,0.000668655,0.00220962,0.00371179,0.00204965,0.000481574
0.000372719,0.000739617,0.000385139,0.000822817,0.00156965,0.000905656,0.000413504,0.000425939,0.00122412,0.00271809,0.0014418,0.000338944
0.00169366,0.000981165,0.000722637,0.0012783,0.00218928,0.00142788,0.000879065,0.000926356,0.00142303,0.00210414,0.00213419,0.00238738
0.00452644,0.000615863,0.000737651,0.00104738,0.00226678,0.00204278,0.00182902,0.00111045,0.00120719,0.00248922,0.00292281,0.00800006
0.00374025,0.000803247,0.000470158,0.00112722,0.00204421,0.00151015,0.00213708,0.00130513,0.00144703,0.00306229,0.00393528,0.00706749
0.00295673,0.000683592,0.000536318,0.000993212,0.00211928,0.00119955,0.0016704,0.00112665,0.00143455,0.00287462,0.00295902,0.00557517
0.00232505,0.000544523,0.00031134,0.000973271,0.00184843,0.00110534,0.00142397,0.00081533,0.00143292,0.00295907,0.00200492,0.00451745
0.00252767,0.000436055,0.000410436,0.000887414,0.0019265,0.00132728,0.00115317,0.000899128,0.00122448,0.00231547,0.00273626,0.00526125
0.00371426,0.000678706,0.000445786,0.000766123,0.00166266,0.000902581,0.000766017,0.000607742,0.00130479,0.0025277,0.0024445,0.0065654
0.00680716,0.00255849,0.00124794,0.00111148,0.00236134,0.00166892,0.00119871,0.00163967,0.00264916,0.00312913,0.00363622,0.00799625
0.00846111,0.00377076,0.000830076,0.00195155,0.00447711,0.00290328,0.00108509,0.000972177,0.00206397,0.0027384,0.00268376,0.00674039
0.0098166,0.00510085,0.000813247,0.00197085,0.00251305,0.00126842,0.00119902,0.00126105,0.00183835,0.00324328,0.00322191,0.00425788
0.0124916,0.00610052,0.00097298,0.000769588,0.00179853,0.00133665,0.000998753,0.00130139,0.00181896,0.00310245,0.00306713,0.00692539
0.0112225,0.00558361,0.00120343,0.00150192,0.00177136,0.00106837,0.000765951,0.000820576,0.00122364,0.00243412,0.00223384,0.00428267
0.0115621,0.00587987,0.00097006,0.000985669,0.00207466,0.000938173,0.000435287,0.000765852,0.00159345,0.0026472,0.00238421,0.00574534
0.0118101,0.00560721,0.000848598,0.00150271,0.00225682,0.00105018,0.00044956,0.00088794,0.00165628,0.00300318,0.00210737,0.0065937
0.00912662,0.00499961,0.000316477,0.00103987,0.00212508,0.000999987,0.000430788,0.000613029,0.00149277,0.00277188,0.00214978,0.00312306
0.00911446,0.00459137,0.00058674,0.000764188,0.00182858,0.000859812,0.000366674,0.000507977,0.00129195,0.00229354,0.00165215,0.00400187
0.00908643,0.00426323,0.000387147,0.000841537,0.00172345,0.000838817,0.000306807,0.00063144,0.00121395,0.00240116,0.00172326,0.00474922
0.00746703,0.00379632,0.00034505,0.000806554,0.00167091,0.000809766,0.000284361,0.000368411,0.00128571,0.00251787,0.00133182,0.00240979
0.00903367,0.00330406,0.00108683,0.00126228,0.00210587,0.00109637,0.0010256,0.00101479,0.00160014,0.0022593,0.00192781,0.00471975
0.00905619,0.00453789,0.00142911,0.00569739,0.0129926,0.00698332,0.00160644,0.00172818,0.00304718,0.00545739,0.00387601,0.00538119
0.00953477,0.00504103,0.0010671,0.00368843,0.00841918,0.00490644,0.00105423,0.00138114,0.0030213,0.00661523,0.0034596,0.00400412
0.0117027,0.00643766,0.00147072,0.00269312,0.00366043,0.00178783,0.0011453,0.000750245,0.00313442,0.00701704,0.00409379,0.00597071
0.0119803,0.00577717,0.0012323,0.00265877,0.00439601,0.0025301,0.0010126,0.00102604,0.00245348,0.00534154,0.0021481,0.00641231
0.0116315,0.00603778,0.000759526,0.00152219,0.00392107,0.00209332,0.000697736,0.000647833,0.00238455,0.00526647,0.00305449,0.0049378
0.0106289,0.00561063,0.000832938,0.0024548,0.00543635,0.00264234,0.000560546,0.000642079,0.00248526,0.00564312,0.00340294,0.0052131
0.00936358,0.00471839,0.000468426,0.00223682,0.00459249,0.00202707,0.000598479,0.000883888,0.00238958,0.00500869,0.00291033,0.00415032
0.00886711,0.00440013,0.000602801,0.00196293,0.00447278,0.00239765,0.000689805,0.000670237,0.00203219,0.00451501,0.00236122,0.00381144
0.00918561,0.00435954,0.00024797,0.00141766,0.00300451,0.00141864,0.000475174,0.000559168,0.00198964,0.00445469,0.00225212,0.0046105
0.00817895,0.00422064,0.000447227,0.00109992,0.00312489,0.0017063,0.000298634,0.000330942,0.00191479,0.00433679,0.00225771,0.00381411
0.00760932,0.00404602,0.000374117,0.000977043,0.00273706,0.00146103,0.000256903,0.00040151,0.00170802,0.00369504,0.00180185,0.00337468
0.00754644,0.00371793,0.000450125,0.00097967,0.00227584,0.0012855,0.000489879,0.000406665,0.00126974,0.00290715,0.00160589,0.00360959
0.00656693,0.00376891,0.000989051,0.00126037,0.00274427,0.00146627,0.000568172,0.000576607,0.00129783,0.00242896,0.00142195,0.00307918
0.00473142,0.00626709,0.00867629,0.00582673,0.0024591,0.00213831,0.00164552,0.00142526,0.0018377,0.00202041,0.00207812,0.00193335
0.00332841,0.008546,0.0177695,0.00901614,0.00128985,0.00109263,0.00164994,0.00120712,0.0014897,0.00286105,0.00174407,0.00160737
0.00355681,0.00971319,0.0172789,0.00732799,0.00115682,0.0008078,0.00134761,0.000534715,0.00143759,0.00326484,0.00224354,0.00180497
0.00224017,0.0104244,0.0216107,0.0103498,0.00115955,0.00128256,0.00163067,0.00113474,0.00141479,0.00260625,0.00108481,0.00123032
0.00253634,0.0102719,0.0206667,0.0097978,0.0011012,0.000643439,0.00130245,0.000600957,0.00162073,0.00275537,0.00160841,0.00114608
0.00222694,0.00855795,0.01955,0.010069,0.00128148,0.00108506,0.00131886,0.00104214,0.00203161,0.00372575,0.00227414,0.00123208
0.00144399,0.0078362,0.017393,0.00865929,0.000733836,0.000616634,0.000996582,0.00056453,0.00187073,0.00349913,0.00189599,0.000702015
0.00187513,0.00647291,0.0137337,0.00776877,0.00531367,0.00447366,0.00235688,0.00168257,0.00224797,0.00346935,0.00153937,0.00143747
0.00102746,0.00600743,0.0140499,0.00820026,0.00848113,0.00492521,0.000908244,0.000796537,0.00176709,0.00297775,0.00164696,0.000909213
0.0017957,0.00662682,0.0155549,0.00796946,0.0037395,0.00194757,0.00078701,0.000760647,0.00200405,0.0037567,0.00175988,0.00115391
0.000653283,0.00682562,0.0150306,0.00903691,0.00447957,0.00243273,0.000898998,0.000440096,0.00153153,0.00334607,0.00200005,0.000616655
0.00133319,0.00653486,0.0147529,0.0072648,0.00529409,0.00275148,0.000702694,0.000412514,0.00152413,0.00274108,0.00125509,0.000838998
0.000873204,0.00657457,0.0141166,0.00627447,0.00559197,0.00301711,0.000611048,0.000508523,0.00130571,0.00273873,0.00144661,0.000730483
0.00294854,0.00828041,0.0144939,0.00770375,0.00697453,0.0054834,0.00222067,0.00134961,0.00174167,0.00471776,0.00307214,0.00153311
0.00271738,0.00688159,0.0151736,0.0080556,0.00435684,0.012218,0.0062429,0.00151603,0.00248563,0.00542506,0.00299919,0.00198349
0.001738,0.00649926,0.0142621,0.00628441,0.0114933,0.019166,0.00793164,0.000994739,0.00237756,0.00576957,0.00314002,0.000847376
0.00236496,0.00776579,0.0157881,0.00871758,0.011029,0.0224301,0.0120279,0.00168255,0.00263731,0.00574938,0.00292815,0.00134748
0.00202022,0.00585457,0.0116644,0.00490588,0.0107318,0.0223196,0.0112736,0.000956229,0.00251566,0.00569992,0.00325488,0.0018488
0.0022488,0.00555568,0.0113047,0.00553088,0.00865779,0.0212506,0.0117039,0.00108524,0.00218663,0.00557351,0.0031001,0.00142028
0.0019663,0.00534378,0.00977256,0.00507121,0.00688567,0.0184679,0.00927592,0.000674242,0.00228839,0.00508233,0.00229443,0.000966653
0.00162174,0.0038499,0.00831776,0.00412181,0.00742233,0.017561,0.00887725,0.000755619,0.00223416,0.00497038,0.00270049,0.000817256
0.00184599,0.00411564,0.00770571,0.00397069,0.00683758,0.0158946,0.00828525,0.000763679,0.00198696,0.00449574,0.00213025,0.000964515
0.00159425,0.00359798,0.00664399,0.00347447,0.00630718,0.0133241,0.00648844,0.000672173,0.00205757,0.00447745,0.00234727,0.000856317
0.00146862,0.00314955,0.00658999,0.00310822,0.00537274,0.0122567,0.0068138,0.000895684,0.00167712,0.0040554,0.00208662,0.000912073
0.00102692,0.00335641,0.00608543,0.0030559,0.00441947,0.0108754,0.0055518,0.000474916,0.00167646,0.00363458,0.00185793,0.000451514
0.000836902,0.00283221,0.0058606,0.00285405,0.00392502,0.0100485,0.00510137,0.000654875,0.00151038,0.00334426,0.00157953,0.000340194
0.000882342,0.00266138,0.00522774,0.00256208,0.00413317,0.0100279,0.00537772,0.000532795,0.00150147,0.00324118,0.00171439,0.000387148
0.00108044,0.00269772,0.00485028,0.00247459,0.004365,0.00965751,0.00474296,0.000487345,0.00166079,0.0032034,0.00135834,0.0007899
0.00117862,0.00242402,0.00432651,0.00271747,0.00318577,0.00842652,0.0045015,0.000961658,0.001807,0.00433701,0.00215511,0.00130349
0.000891865,0.00270594,0.00598692,0.00316682,0.0053553,0.0100421,0.00477971,0.000725318,0.00261446,0.0059394,0.00296056,0.000699592
0.000628158,0.00255078,0.00583604,0.00323251,0.00360987,0.00867146,0.00460233,0.000664007,0.00284824,0.00627284,0.00324416,0.000582778
0.00108802,0.00256595,0.00590706,0.00324011,0.00401359,0.00909566,0.00463847,0.000659946,0.00223206,0.00515404,0.00257364,0.000782659
0.000369194,0.00257343,0.00513641,0.00268266,0.00312738,0.00838068,0.0046986,0.000640475,0.00224779,0.00481528,0.00251367,0.000520868
0.000595506,0.0017019,0.0037912,0.00209872,0.00307001,0.00786411,0.00447334,0.000739821,0.00221952,0.00541421,0.00283472,0.000373356
0.000728444,0.00172649,0.00380419,0.0020218,0.00366222,0.00749213,0.00359994,0.000484127,0.00210315,0.00477007,0.00230238,0.000381526
0.000759062,0.00180302,0.00309711,0.00170608,0.00340199,0.00689005,0.00374927,0.000596111,0.00209825,0.00429352,0.0020777,0.000353424
0.000412924,0.00126446,0.00312254,0.00182335,0.00312103,0.00659849,0.00334253,0.000409737,0.00175705,0.00405518,0.00210016,0.000452697
0.000279418,0.00139977,0.00274433,0.00137447,0.00227757,0.00527373,0.00263198,0.000460456,0.00172122,0.00391401,0.00200917,0.000227884
0.000302352,0.00127636,0.00287708,0.00159097,0.00176117,0.00508655,0.00279007,0.000266763,0.0015117,0.0034643,0.00178108,0.000313645
0.00044865,0.00127158,0.0024308,0.00111936,0.00196925,0.00477092,0.00253241,0.000408739,0.00127749,0.00284756,0.00144161,0.000271383
0.000376885,0.00130141,0.00250839,0.00125029,0.00198229,0.0044176,0.00215033,0.000257656,0.00117895,0.00246406,0.00120579,0.000260957
0.000209456,0.0012361,0.00238202,0.00115671,0.00185891,0.00406447,0.0020522,0.000335132,0.00112097,0.00250146,0.00118882,0.0001537
0.000152795,0.00111896,0.00226359,0.00103873,0.00159944,0.00378085,0.00199392,0.000232868,0.00112344,0.00250718,0.00131716,0.000153409
0.000306059,0.00112065,0.00221549,0.0010926,0.00146784,0.00345739,0.0017224,0.000259207,0.00101288,0.00231117,0.00113284,0.000210969
0.000347309,0.00115272,0.00213021,0.00101226,0.00126519,0.00310355,0.00149482,0.000159898,0.000874743,0.00220167,0.0011644,0.000271156
0.000173845,0.0009583,0.00200246,0.000945449,0.00143551,0.00310896,0.00163704,0.000347978,0.00101377,0.00214626,0.00109092,0.000167151
0.000802815,0.00119744,0.00218938,0.00126158,0.00147869,0.00308649,0.00296533,0.00274525,0.00263508,0.00185249,0.00102014,0.000981712
0.00432699,0.00193397,0.00348438,0.00208793,0.00190818,0.00329731,0.00567562,0.00700852,0.00477733,0.00300356,0.00348537,0.007584
0.00386335,0.00161361,0.00320233,0.00157111,0.0017411,0.0030693,0.00470303,0.00710779,0.00352297,0.00273145,0.00396364,0.00768899
0.00317442,0.00150785,0.00393569,0.00206514,0.00177036,0.00306525,0.00448179,0.00611407,0.00235525,0.00220374,0.00383883,0.00609141
0.0031908,0.00153102,0.00309918,0.00160801,0.00162027,0.00278664,0.00341809,0.00514761,0.00249672,0.00111676,0.00323254,0.00634491
0.00241573,0.00140979,0.00288067,0.00134784,0.00151086,0.00282377,0.00328602,0.00478419,0.00250712,0.00115227,0.00260709,0.00501437
0.00298357,0.00100087,0.00231843,0.00131432,0.0016053,0.0024121,0.00306333,0.00439329,0.00274122,0.00173824,0.00267437,0.00533311
0.00492956,0.00310311,0.0028887,0.00122659,0.00228204,0.00298282,0.00331766,0.0037633,0.00230871,0.0024967,0.00446766,0.00907251
0.00869347,0.00361386,0.00158876,0.00109253,0.00153028,0.00224575,0.00282019,0.00413009,0.00226152,0.00119941,0.00333253,0.00864975
0.00772723,0.00438093,0.00193745,0.00139816,0.00190932,0.00264811,0.00229104,0.00292752,0.00141639,0.00102293,0.00246366,0.00425888
0.00994776,0.00488636,0.00185551,0.000940506,0.00144646,0.00209351,0.00209273,0.00278711,0.00140876,0.000899183,0.00249036,0.0062849
0.0115864,0.00576345,0.00172548,0.000876296,0.00123872,0.00204454,0.00164062,0.00219271,0.00119199,0.00071436,0.00113334,0.00647292
0.00861108,0.00526977,0.00165548,0.000908022,0.00156724,0.00203638,0.00132829,0.00220237,0.00129422,0.000484813,0.00173656,0.00309924
0.00976861,0.00673296,0.00685476,0.00464821,0.00512425,0.00840491,0.00877305,0.00852629,0.00456073,0.00167583,0.00209987,0.00533176
0.0104087,0.00862532,0.0124883,0.00590338,0.00380154,0.00768935,0.0072458,0.00793131,0.00426649,0.00252133,0.00270335,0.00502996
0.00882998,0.00838953,0.00923682,0.00295663,0.00702542,0.0123242,0.00982987,0.00877813,0.00465408,0.00163734,0.00180423,0.00321758
0.0107724,0.00947788,0.0128137,0.00595478,0.0057687,0.0138402,0.0100894,0.00791515,0.00423415,0.00217179,0.00189679,0.00558791
0.0108235,0.00838298,0.0100809,0.00511882,0.00731152,0.0157854,0.0109827,0.00797701,0.00410975,0.0014918,0.00206438,0.00629194
0.0121912,0.0093368,0.0116485,0.00581617,0.00871379,0.0197938,0.0135576,0.00958676,0.0049665,0.00271918,0.00304369,0.00546146
0.0119285,0.00744112,0.00923468,0.00527447,0.00765115,0.0175486,0.0118777,0.00974561,0.00825729,0.0117787,0.00732226,0.00589811
0.00943842,0.00702613,0.00800933,0.00445953,0.00788127,0.0174168,0.012119,0.00949708,0.00659966,0.00547843,0.00378733,0.00192119
0.00917174,0.00565122,0.00691614,0.0039372,0.00615372,0.0160922,0.0102813,0.00782865,0.00464858,0.00541992,0.003497,0.00415946
0.00859301,0.00509912,0.00677443,0.00360024,0.00702815,0.0155755,0.00896408,0.00753797,0.00439472,0.00235358,0.00166324,0.00470185
0.00665875,0.00422071,0.00668488,0.00327435,0.00652328,0.0151257,0.00822787,0.0063642,0.00346118,0.00262631,0.00181055,0.00244617
0.0102025,0.00330892,0.00556156,0.00367908,0.00710084,0.0152603,0.00850618,0.0144892,0.00643615,0.00604006,0.00578879,0.0100507
0.00663089,0.00252367,0.00549407,0.00283729,0.00612883,0.0135574,0.00889151,0.0159019,0.00997036,0.00465643,0.00551356,0.0089723
0.00684197,0.00202091,0.00464407,0.00202686,0.00518665,0.0113295,0.00884262,0.0139935,0.00540402,0.00390904,0.00552921,0.0091172
0.00788766,0.00177,0.00466097,0.00238422,0.00529204,0.01153,0.00748399,0.0100925,0.00526664,0.00260272,0.00509816,0.0100131
0.00605717,0.00135756,0.00434871,0.00251953,0.00450978,0.0106881,0.00664871,0.00871133,0.00445898,0.00265436,0.00581984,0.00961233
0.00862292,0.0021312,0.00509512,0.00378155,0.0109091,0.0228354,0.014301,0.0104695,0.00479095,0.00121931,0.00580265,0.0125161
0.00734792,0.0016767,0.0039335,0.0027117,0.00702191,0.0200325,0.011005,0.00821348,0.00409497,0.00174141,0.00576399,0.0115502
0.00591069,0.00164752,0.00210221,0.00135449,0.0116048,0.0267227,0.0144739,0.00713557,0.00348282,0.000810495,0.00527159,0.0102066
0.00694774,0.00175394,0.00262929,0.00122839,0.0101477,0.0235544,0.0123223,0.00684053,0.00331335,0.00137194,0.00506836,0.0105491
