3.67224e-09,5.77471e-09,1.00214e-08,1.2193e-08,1.074e-08,7.45329e-09,1.22585e-08,1.43637e-08,1.20034e-08,7.51657e-09,4.02788e-09,2.64693e-09
1.1542e-07,1.01377e-07,1.5113e-07,1.80964e-07,1.93778e-07,1.52255e-07,1.3091e-07,2.25623e-07,2.85924e-07,2.59786e-07,1.85053e-07,1.17341e-07
8.20052e-07,8.16221e-07,7.03297e-07,6.60968e-07,4.79108e-07,6.06811e-07,5.6372e-07,1.01806e-06,1.5337e-06,1.21396e-06,2.75604e-07,4.04854e-07
2.92974e-06,2.76556e-06,2.69811e-06,2.44726e-06,1.70381e-06,2.04017e-06,1.94681e-06,3.27614e-06,4.80883e-06,3.01421e-06,1.86603e-06,1.89711e-06
4.70361e-06,4.70968e-06,6.0733e-06,7.0294e-06,5.09233e-06,2.91048e-06,3.92125e-06,6.26997e-06,8.75207e-06,5.57326e-06,2.53937e-06,2.94698e-06
4.7583e-06,5.12886e-06,6.7327e-06,8.16279e-06,5.87754e-06,5.26096e-06,4.23561e-06,9.17795e-06,1.392e-05,6.64184e-06,3.51374e-06,4.26361e-06
8.62665e-06,6.56326e-06,9.46317e-06,1.13355e-05,8.47312e-06,8.4571e-06,7.98127e-06,1.33718e-05,1.74945e-05,9.61182e-06,7.4548e-06,9.77217e-06
1.11863e-05,9.23663e-06,1.57301e-05,1.42286e-05,8.75306e-06,9.23981e-06,9.13815e-06,1.83036e-05,2.60366e-05,1.28674e-05,1.19284e-05,1.22394e-05
1.62517e-05,1.51396e-05,2.34549e-05,2.8055e-05,1.35902e-05,1.36833e-05,8.32093e-06,2.06035e-05,2.80747e-05,1.69916e-05,1.33912e-05,1.20199e-05
2.38194e-05,1.95378e-05,3.18798e-05,3.41913e-05,2.26979e-05,1.37432e-05,1.21253e-05,3.03022e-05,3.88495e-05,1.89696e-05,1.05098e-05,2.3474e-05
3.49854e-05,3.96634e-05,6.8067e-05,5.55268e-05,2.55364e-05,1.697e-05,2.94991e-05,5.64666e-05,4.85426e-05,2.63988e-05,2.96398e-05,1.3689e-05
0.000162092,8.45305e-05,0.000203007,9.05991e-05,0.000106003,0.000101292,8.08341e-05,0.000143716,0.00011052,0.000100617,0.000126192,0.000173261
0.00228426,0.00631514,0.00478841,0.0020589,0.00183857,0.000927105,0.00103637,0.0013944,0.00104594,0.00174385,0.00171562,0.00110502
0.00640785,0.0121127,0.0053283,0.00684681,0.00946757,0.00386753,0.00136588,0.00278465,0.00449554,0.00236186,0.00132442,0.00143427
0.00469324,0.00961812,0.0051295,0.00325061,0.00556751,0.00272302,0.000859845,0.00305997,0.00500747,0.00242878,0.000817531,0.00118885
0.00310388,0.00546039,0.00276134,0.00236584,0.00478155,0.00274527,0.00133813,0.00275838,0.00404734,0.00160609,0.00091449,0.00119926
0.00284367,0.00476534,0.00185062,0.00216606,0.00416048,0.00236588,0.00096073,0.00187078,0.00409863,0.00240694,0.000944601,0.00129907
0.00204128,0.00383054,0.00197531,0.00266191,0.00420868,0.00238359,0.00092725,0.00246532,0.00453566,0.00240406,0.000955222,0.00115697
0.0025942,0.0050974,0.00230858,0.0012541,0.00349676,0.00304656,0.000830254,0.00237396,0.00449777,0.00222223,0.000858821,0.00085018
0.00273419,0.00519827,0.00269091,0.00216785,0.00400131,0.00254451,0.000792209,0.00228399,0.00421067,0.0019247,0.000515578,0.000763101
0.00172582,0.00417297,0.00227722,0.00213263,0.00375274,0.00194135,0.000720373,0.00207174,0.00382184,0.00185844,0.000447566,0.000656859
0.0018457,0.00408711,0.00192985,0.00183234,0.00423759,0.00271989,0.000919204,0.00183134,0.00326077,0.00148564,0.000625407,0.000712579
0.00187445,0.00399933,0.00165423,0.00193327,0.00378161,0.00264374,0.000605044,0.00151646,0.00279828,0.0014493,0.000442923,0.000442752
0.00233317,0.00518783,0.00268215,0.00242898,0.00454516,0.00254296,0.000465992,0.00163937,0.00282145,0.00140676,0.00042645,0.000590046
0.00269713,0.00528002,0.00260394,0.00207959,0.00372601,0.00199667,0.000691323,0.00137656,0.00240141,0.00122666,0.000619053,0.000736559
0.0024299,0.00498979,0.00235335,0.00227286,0.00445162,0.00275764,0.000801919,0.00143865,0.00220773,0.00106366,0.000539666,0.000580853
0.00239439,0.0048406,0.00223889,0.00211051,0.00384103,0.00252219,0.00059155,0.00129136,0.00212773,0.00120732,0.000553497,0.000541716
0.00225718,0.00460334,0.00200768,0.00185887,0.00359799,0.00205353,0.000421046,0.00151708,0.00233882,0.00120754,0.000316683,0.000612711
0.00197438,0.00434614,0.00207152,0.0019458,0.00356072,0.001859,0.000640893,0.0013882,0.0025237,0.00121538,0.000479272,0.000436545
0.00200204,0.00421425,0.00205054,0.00183323,0.00369809,0.00240179,0.0006989,0.00126757,0.00255993,0.00133174,0.000579828,0.000358916
0.00194701,0.00392726,0.00216294,0.00191169,0.00369929,0.00238406,0.000598518,0.00109711,0.00254294,0.00166734,0.000502101,0.000420141
0.00180583,0.00308697,0.00126552,0.00194768,0.00314035,0.0014281,0.000377668,0.00114478,0.00247604,0.00153522,0.000601101,0.0005842
0.00137566,0.00264188,0.00114782,0.00165944,0.0031656,0.00172601,0.000441668,0.00117325,0.00206904,0.00102599,0.000480433,0.000485014
0.00111818,0.00233019,0.00119407,0.00145448,0.00316417,0.00200641,0.000634274,0.00125667,0.00213121,0.0011043,0.000400624,0.000374479
0.00113064,0.00209536,0.00107067,0.0013994,0.0027493,0.00156311,0.000474179,0.00110374,0.00198403,0.00101575,0.000301015,0.000388157
0.00108368,0.00218343,0.000984061,0.00130286,0.00249611,0.00120556,0.000166033,0.00106025,0.00189263,0.00081161,0.000230555,0.000253697
0.0011295,0.00211674,0.00100915,0.00110841,0.00217406,0.00120811,0.000319579,0.000848981,0.00170835,0.000961021,0.000339304,0.000274459
0.00107547,0.00225243,0.00122214,0.00111955,0.00208266,0.00125879,0.000385777,0.000702019,0.00144163,0.000832294,0.000327238,0.000207835
0.000755386,0.00171299,0.00102638,0.000470255,0.000640986,0.000403215,0.000243296,0.000402834,0.000883968,0.000371853,0.000185728,0.000199635
0.000662702,0.00106755,0.000524849,0.000673229,0.00100067,0.000616759,0.000194902,0.000633691,0.000994232,0.000506746,0.000121981,0.00014322
0.000701928,0.00128838,0.00065214,0.000578052,0.000697979,0.000304708,0.000110474,0.000353946,0.00067766,0.000370554,0.000110856,8.35668e-05
0.00069895,0.00131171,0.000684524,0.000291977,0.000431586,0.000307049,0.000137471,0.000228262,0.000515986,0.000272986,7.60543e-05,0.000120526
0.000589996,0.00113435,0.000541451,0.000315216,0.000461156,0.000314896,0.000110169,0.000310278,0.000508888,0.000231747,7.10773e-05,9.7239e-05
0.00045104,0.00100209,0.000482975,0.000215399,0.000308301,0.000232758,9.7701e-05,0.000286535,0.000494385,0.000198548,8.74355e-05,8.92867e-05
